filename	label	category	font	augment_type
002370.png	［	fullwidth_symbols	HiraginoKakuGothic W3	original
002371.png	＿	fullwidth_symbols	BIZ-UDGothic	original
002372.png	［	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
002373.png	＿	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
002374.png	［	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
002375.png	＿	fullwidth_symbols	BIZ-UDGothic	blur_1.0
002376.png	［	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
002377.png	＿	fullwidth_symbols	BIZ-UDGothic	noise_0.02
002378.png	［	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
002379.png	＿	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
002380.png	〈	fullwidth_symbols	HiraginoKakuGothic W3	original
002381.png	ー	fullwidth_symbols	BIZ-UDGothic	original
002382.png	ー	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
002383.png	〈	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
002384.png	ー	fullwidth_symbols	BIZ-UDGothic	blur_1.0
002385.png	〈	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
002386.png	ー	fullwidth_symbols	BIZ-UDGothic	noise_0.02
002387.png	〈	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
002388.png	ー	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
002389.png	〈	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
002390.png	＝	fullwidth_symbols	BIZ-UDGothic	original
002391.png	＝	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
002392.png	・	fullwidth_symbols	HiraginoKakuGothic W3	original
002393.png	・	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
002394.png	＝	fullwidth_symbols	BIZ-UDGothic	blur_1.0
002395.png	・	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
002396.png	＝	fullwidth_symbols	BIZ-UDGothic	noise_0.02
002398.png	＝	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
002397.png	・	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
002399.png	・	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
002400.png	〒	fullwidth_symbols	HiraginoKakuGothic W3	original
002401.png	〒	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
002402.png	〒	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
002403.png	〒	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
002404.png	〒	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
002405.png	＿	fullwidth_symbols	HiraginoKakuGothic W3	original
002406.png	＿	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
002407.png	＿	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
002408.png	＿	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
002409.png	＿	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
002410.png	ー	fullwidth_symbols	HiraginoKakuGothic W3	original
002411.png	ー	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
002412.png	ー	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
002413.png	ー	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
002414.png	ー	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
002415.png	；	fullwidth_symbols	HiraginoKakuGothic W3	original
002416.png	；	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
002417.png	；	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
002418.png	；	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
002419.png	；	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
002420.png	＝	fullwidth_symbols	HiraginoKakuGothic W3	original
002421.png	＝	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
002422.png	＝	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
002423.png	＝	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
002424.png	＝	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
